feature,value,label,source_file,topic,wave
ho080dot,0,Not selected,sharew9_rel9-0-0_ho.sav,housing,w9
ho080dot,1,Selected,sharew9_rel9-0-0_ho.sav,housing,w9
ho605e,-9999992,Refusal,sharew9_rel9-0-0_ho.sav,housing,w9
ho605e,-9999991,Don't know,sharew9_rel9-0-0_ho.sav,housing,w9
ho605ub,-2,Refusal,sharew9_rel9-0-0_ho.sav,housing,w9
ho605ub,-1,Don't know,sharew9_rel9-0-0_ho.sav,housing,w9
ho605ub,1,Less than low entry point,sharew9_rel9-0-0_ho.sav,housing,w9
ho605ub,2,About low entry point,sharew9_rel9-0-0_ho.sav,housing,w9
ho605ub,3,Between low and mid entry point,sharew9_rel9-0-0_ho.sav,housing,w9
ho605ub,4,About mid entry point,sharew9_rel9-0-0_ho.sav,housing,w9
ho605ub,5,Between mid and high entry point,sharew9_rel9-0-0_ho.sav,housing,w9
ho605ub,6,About high entry point,sharew9_rel9-0-0_ho.sav,housing,w9
ho605ub,7,More than high entry point,sharew9_rel9-0-0_ho.sav,housing,w9
ho611d1,-2,Refusal,sharew9_rel9-0-0_ho.sav,housing,w9
ho611d1,-1,Don't know,sharew9_rel9-0-0_ho.sav,housing,w9
ho611d1,0,Not selected,sharew9_rel9-0-0_ho.sav,housing,w9
ho611d1,1,Selected,sharew9_rel9-0-0_ho.sav,housing,w9
ho611d2,-2,Refusal,sharew9_rel9-0-0_ho.sav,housing,w9
ho611d2,-1,Don't know,sharew9_rel9-0-0_ho.sav,housing,w9
ho611d2,0,Not selected,sharew9_rel9-0-0_ho.sav,housing,w9
ho611d2,1,Selected,sharew9_rel9-0-0_ho.sav,housing,w9
ho611d3,-2,Refusal,sharew9_rel9-0-0_ho.sav,housing,w9
ho611d3,-1,Don't know,sharew9_rel9-0-0_ho.sav,housing,w9
ho611d3,0,Not selected,sharew9_rel9-0-0_ho.sav,housing,w9
ho611d3,1,Selected,sharew9_rel9-0-0_ho.sav,housing,w9
ho611d4,-2,Refusal,sharew9_rel9-0-0_ho.sav,housing,w9
ho611d4,-1,Don't know,sharew9_rel9-0-0_ho.sav,housing,w9
ho611d4,0,Not selected,sharew9_rel9-0-0_ho.sav,housing,w9
ho611d4,1,Selected,sharew9_rel9-0-0_ho.sav,housing,w9
ho611d5,-2,Refusal,sharew9_rel9-0-0_ho.sav,housing,w9
ho611d5,-1,Don't know,sharew9_rel9-0-0_ho.sav,housing,w9
ho611d5,0,Not selected,sharew9_rel9-0-0_ho.sav,housing,w9
ho611d5,1,Selected,sharew9_rel9-0-0_ho.sav,housing,w9
ho611d6,-2,Refusal,sharew9_rel9-0-0_ho.sav,housing,w9
ho611d6,-1,Don't know,sharew9_rel9-0-0_ho.sav,housing,w9
ho611d6,0,Not selected,sharew9_rel9-0-0_ho.sav,housing,w9
ho611d6,1,Selected,sharew9_rel9-0-0_ho.sav,housing,w9
ho620e,-9999992,Refusal,sharew9_rel9-0-0_ho.sav,housing,w9
ho620e,-9999991,Don't know,sharew9_rel9-0-0_ho.sav,housing,w9
ho620ub,-2,Refusal,sharew9_rel9-0-0_ho.sav,housing,w9
ho620ub,-1,Don't know,sharew9_rel9-0-0_ho.sav,housing,w9
ho620ub,1,Less than low entry point,sharew9_rel9-0-0_ho.sav,housing,w9
ho620ub,2,About low entry point,sharew9_rel9-0-0_ho.sav,housing,w9
ho620ub,3,Between low and mid entry point,sharew9_rel9-0-0_ho.sav,housing,w9
ho620ub,4,About mid entry point,sharew9_rel9-0-0_ho.sav,housing,w9
ho620ub,5,Between mid and high entry point,sharew9_rel9-0-0_ho.sav,housing,w9
ho620ub,6,About high entry point,sharew9_rel9-0-0_ho.sav,housing,w9
ho620ub,7,More than high entry point,sharew9_rel9-0-0_ho.sav,housing,w9
ho633d1,-2,Refusal,sharew9_rel9-0-0_ho.sav,housing,w9
ho633d1,-1,Don't know,sharew9_rel9-0-0_ho.sav,housing,w9
ho633d1,0,Not selected,sharew9_rel9-0-0_ho.sav,housing,w9
ho633d1,1,Selected,sharew9_rel9-0-0_ho.sav,housing,w9
ho633d2,-2,Refusal,sharew9_rel9-0-0_ho.sav,housing,w9
ho633d2,-1,Don't know,sharew9_rel9-0-0_ho.sav,housing,w9
ho633d2,0,Not selected,sharew9_rel9-0-0_ho.sav,housing,w9
ho633d2,1,Selected,sharew9_rel9-0-0_ho.sav,housing,w9
ho633d3,-2,Refusal,sharew9_rel9-0-0_ho.sav,housing,w9
ho633d3,-1,Don't know,sharew9_rel9-0-0_ho.sav,housing,w9
ho633d3,0,Not selected,sharew9_rel9-0-0_ho.sav,housing,w9
ho633d3,1,Selected,sharew9_rel9-0-0_ho.sav,housing,w9
ho633d4,-2,Refusal,sharew9_rel9-0-0_ho.sav,housing,w9
ho633d4,-1,Don't know,sharew9_rel9-0-0_ho.sav,housing,w9
ho633d4,0,Not selected,sharew9_rel9-0-0_ho.sav,housing,w9
ho633d4,1,Selected,sharew9_rel9-0-0_ho.sav,housing,w9
ho633d5,-2,Refusal,sharew9_rel9-0-0_ho.sav,housing,w9
ho633d5,-1,Don't know,sharew9_rel9-0-0_ho.sav,housing,w9
ho633d5,0,Not selected,sharew9_rel9-0-0_ho.sav,housing,w9
ho633d5,1,Selected,sharew9_rel9-0-0_ho.sav,housing,w9
ho633d6,-2,Refusal,sharew9_rel9-0-0_ho.sav,housing,w9
ho633d6,-1,Don't know,sharew9_rel9-0-0_ho.sav,housing,w9
ho633d6,0,Not selected,sharew9_rel9-0-0_ho.sav,housing,w9
ho633d6,1,Selected,sharew9_rel9-0-0_ho.sav,housing,w9
ho633d7,-2,Refusal,sharew9_rel9-0-0_ho.sav,housing,w9
ho633d7,-1,Don't know,sharew9_rel9-0-0_ho.sav,housing,w9
ho633d7,0,Not selected,sharew9_rel9-0-0_ho.sav,housing,w9
ho633d7,1,Selected,sharew9_rel9-0-0_ho.sav,housing,w9
ho633d8,-2,Refusal,sharew9_rel9-0-0_ho.sav,housing,w9
ho633d8,-1,Don't know,sharew9_rel9-0-0_ho.sav,housing,w9
ho633d8,0,Not selected,sharew9_rel9-0-0_ho.sav,housing,w9
ho633d8,1,Selected,sharew9_rel9-0-0_ho.sav,housing,w9
ho633dno,-2,Refusal,sharew9_rel9-0-0_ho.sav,housing,w9
ho633dno,-1,Don't know,sharew9_rel9-0-0_ho.sav,housing,w9
ho633dno,0,Not selected,sharew9_rel9-0-0_ho.sav,housing,w9
ho633dno,1,Selected,sharew9_rel9-0-0_ho.sav,housing,w9
ho633dot,-2,Refusal,sharew9_rel9-0-0_ho.sav,housing,w9
ho633dot,-1,Don't know,sharew9_rel9-0-0_ho.sav,housing,w9
ho633dot,0,Not selected,sharew9_rel9-0-0_ho.sav,housing,w9
ho633dot,1,Selected,sharew9_rel9-0-0_ho.sav,housing,w9
ho636_,-2,Refusal,sharew9_rel9-0-0_ho.sav,housing,w9
ho636_,-1,Don't know,sharew9_rel9-0-0_ho.sav,housing,w9
ho636_,1,A farm house,sharew9_rel9-0-0_ho.sav,housing,w9
ho636_,2,A free standing one or two family house,sharew9_rel9-0-0_ho.sav,housing,w9
ho636_,3,A one or two family house as row or double house,sharew9_rel9-0-0_ho.sav,housing,w9
ho636_,4,A building with 3 to 8 flats,sharew9_rel9-0-0_ho.sav,housing,w9
ho636_,5,A building with 9 or more flats but no more than 8 floors,sharew9_rel9-0-0_ho.sav,housing,w9
ho636_,6,A high-rise with 9 or more floors,sharew9_rel9-0-0_ho.sav,housing,w9
ho636_,7,A housing complex with services for elderly,sharew9_rel9-0-0_ho.sav,housing,w9
ho636_,8,A nursing home,sharew9_rel9-0-0_ho.sav,housing,w9
ho662_,-2,Refusal,sharew9_rel9-0-0_ho.sav,housing,w9
ho662_,-1,Don't know,sharew9_rel9-0-0_ho.sav,housing,w9
ho662_,1,Yes,sharew9_rel9-0-0_ho.sav,housing,w9
ho662_,5,No,sharew9_rel9-0-0_ho.sav,housing,w9
ho665e,-9999992,Refusal,sharew9_rel9-0-0_ho.sav,housing,w9
ho665e,-9999991,Don't know,sharew9_rel9-0-0_ho.sav,housing,w9
ho665ub,-2,Refusal,sharew9_rel9-0-0_ho.sav,housing,w9
ho665ub,-1,Don't know,sharew9_rel9-0-0_ho.sav,housing,w9
ho665ub,1,Less than low entry point,sharew9_rel9-0-0_ho.sav,housing,w9
ho665ub,2,About low entry point,sharew9_rel9-0-0_ho.sav,housing,w9
ho665ub,3,Between low and mid entry point,sharew9_rel9-0-0_ho.sav,housing,w9
ho665ub,4,About mid entry point,sharew9_rel9-0-0_ho.sav,housing,w9
ho665ub,5,Between mid and high entry point,sharew9_rel9-0-0_ho.sav,housing,w9
ho665ub,6,About high entry point,sharew9_rel9-0-0_ho.sav,housing,w9
ho665ub,7,More than high entry point,sharew9_rel9-0-0_ho.sav,housing,w9
ho666d1,-2,Refusal,sharew9_rel9-0-0_ho.sav,housing,w9
ho666d1,-1,Don't know,sharew9_rel9-0-0_ho.sav,housing,w9
ho666d1,0,Not selected,sharew9_rel9-0-0_ho.sav,housing,w9
ho666d1,1,Selected,sharew9_rel9-0-0_ho.sav,housing,w9
ho666d2,-2,Refusal,sharew9_rel9-0-0_ho.sav,housing,w9
ho666d2,-1,Don't know,sharew9_rel9-0-0_ho.sav,housing,w9
ho666d2,0,Not selected,sharew9_rel9-0-0_ho.sav,housing,w9
ho666d2,1,Selected,sharew9_rel9-0-0_ho.sav,housing,w9
ho666d3,-2,Refusal,sharew9_rel9-0-0_ho.sav,housing,w9
ho666d3,-1,Don't know,sharew9_rel9-0-0_ho.sav,housing,w9
ho666d3,0,Not selected,sharew9_rel9-0-0_ho.sav,housing,w9
ho666d3,1,Selected,sharew9_rel9-0-0_ho.sav,housing,w9
ho666d4,-2,Refusal,sharew9_rel9-0-0_ho.sav,housing,w9
ho666d4,-1,Don't know,sharew9_rel9-0-0_ho.sav,housing,w9
ho666d4,0,Not selected,sharew9_rel9-0-0_ho.sav,housing,w9
ho666d4,1,Selected,sharew9_rel9-0-0_ho.sav,housing,w9
ho666d5,-2,Refusal,sharew9_rel9-0-0_ho.sav,housing,w9
ho666d5,-1,Don't know,sharew9_rel9-0-0_ho.sav,housing,w9
ho666d5,0,Not selected,sharew9_rel9-0-0_ho.sav,housing,w9
ho666d5,1,Selected,sharew9_rel9-0-0_ho.sav,housing,w9
ho666d6,-2,Refusal,sharew9_rel9-0-0_ho.sav,housing,w9
ho666d6,-1,Don't know,sharew9_rel9-0-0_ho.sav,housing,w9
ho666d6,0,Not selected,sharew9_rel9-0-0_ho.sav,housing,w9
ho666d6,1,Selected,sharew9_rel9-0-0_ho.sav,housing,w9
ho666d7,-2,Refusal,sharew9_rel9-0-0_ho.sav,housing,w9
ho666d7,-1,Don't know,sharew9_rel9-0-0_ho.sav,housing,w9
ho666d7,0,Not selected,sharew9_rel9-0-0_ho.sav,housing,w9
ho666d7,1,Selected,sharew9_rel9-0-0_ho.sav,housing,w9
ho666dno,-2,Refusal,sharew9_rel9-0-0_ho.sav,housing,w9
ho666dno,-1,Don't know,sharew9_rel9-0-0_ho.sav,housing,w9
ho666dno,0,Not selected,sharew9_rel9-0-0_ho.sav,housing,w9
ho666dno,1,Selected,sharew9_rel9-0-0_ho.sav,housing,w9
ho782_,-2,Refusal,sharew9_rel9-0-0_ho.sav,housing,w9
ho782_,-1,Don't know,sharew9_rel9-0-0_ho.sav,housing,w9
ho782_,1,Yes,sharew9_rel9-0-0_ho.sav,housing,w9
ho782_,5,No,sharew9_rel9-0-0_ho.sav,housing,w9
country,11,Austria,sharew9_rel9-0-0_hc.sav,health,w9
country,12,Germany,sharew9_rel9-0-0_hc.sav,health,w9
country,13,Sweden,sharew9_rel9-0-0_hc.sav,health,w9
country,14,Netherlands,sharew9_rel9-0-0_hc.sav,health,w9
country,15,Spain,sharew9_rel9-0-0_hc.sav,health,w9
country,16,Italy,sharew9_rel9-0-0_hc.sav,health,w9
country,17,France,sharew9_rel9-0-0_hc.sav,health,w9
country,18,Denmark,sharew9_rel9-0-0_hc.sav,health,w9
country,19,Greece,sharew9_rel9-0-0_hc.sav,health,w9
country,20,Switzerland,sharew9_rel9-0-0_hc.sav,health,w9
country,23,Belgium,sharew9_rel9-0-0_hc.sav,health,w9
country,25,Israel,sharew9_rel9-0-0_hc.sav,health,w9
country,28,Czech Republic,sharew9_rel9-0-0_hc.sav,health,w9
country,29,Poland,sharew9_rel9-0-0_hc.sav,health,w9
country,30,Ireland,sharew9_rel9-0-0_hc.sav,health,w9
country,31,Luxembourg,sharew9_rel9-0-0_hc.sav,health,w9
country,32,Hungary,sharew9_rel9-0-0_hc.sav,health,w9
country,33,Portugal,sharew9_rel9-0-0_hc.sav,health,w9
country,34,Slovenia,sharew9_rel9-0-0_hc.sav,health,w9
country,35,Estonia,sharew9_rel9-0-0_hc.sav,health,w9
country,47,Croatia,sharew9_rel9-0-0_hc.sav,health,w9
country,48,Lithuania,sharew9_rel9-0-0_hc.sav,health,w9
country,51,Bulgaria,sharew9_rel9-0-0_hc.sav,health,w9
country,53,Cyprus,sharew9_rel9-0-0_hc.sav,health,w9
country,55,Finland,sharew9_rel9-0-0_hc.sav,health,w9
country,57,Latvia,sharew9_rel9-0-0_hc.sav,health,w9
country,59,Malta,sharew9_rel9-0-0_hc.sav,health,w9
country,61,Romania,sharew9_rel9-0-0_hc.sav,health,w9
country,63,Slovakia,sharew9_rel9-0-0_hc.sav,health,w9
language,11,German (at),sharew9_rel9-0-0_hc.sav,health,w9
language,12,German (de),sharew9_rel9-0-0_hc.sav,health,w9
language,13,Swedish,sharew9_rel9-0-0_hc.sav,health,w9
language,14,Dutch (nl),sharew9_rel9-0-0_hc.sav,health,w9
language,15,Spanish,sharew9_rel9-0-0_hc.sav,health,w9
language,16,Italian (it),sharew9_rel9-0-0_hc.sav,health,w9
language,17,French (fr),sharew9_rel9-0-0_hc.sav,health,w9
language,18,Danish,sharew9_rel9-0-0_hc.sav,health,w9
language,19,Greek,sharew9_rel9-0-0_hc.sav,health,w9
language,20,German (ch),sharew9_rel9-0-0_hc.sav,health,w9
language,21,French (ch),sharew9_rel9-0-0_hc.sav,health,w9
language,22,Italian (ch),sharew9_rel9-0-0_hc.sav,health,w9
language,23,French (be),sharew9_rel9-0-0_hc.sav,health,w9
language,24,Flemish (be),sharew9_rel9-0-0_hc.sav,health,w9
language,25,Hebrew (il),sharew9_rel9-0-0_hc.sav,health,w9
language,26,Arabic (il),sharew9_rel9-0-0_hc.sav,health,w9
language,27,Russian (il),sharew9_rel9-0-0_hc.sav,health,w9
language,28,Czech,sharew9_rel9-0-0_hc.sav,health,w9
language,29,Polish,sharew9_rel9-0-0_hc.sav,health,w9
language,30,English (ie),sharew9_rel9-0-0_hc.sav,health,w9
language,31,"Luxembourgian, French, German or Portuguese",sharew9_rel9-0-0_hc.sav,health,w9
language,32,Hungarian,sharew9_rel9-0-0_hc.sav,health,w9
language,33,Portuguese,sharew9_rel9-0-0_hc.sav,health,w9
language,34,Slovenian,sharew9_rel9-0-0_hc.sav,health,w9
language,35,Estonian or Russian (ee),sharew9_rel9-0-0_hc.sav,health,w9
language,36,Estonian (ee),sharew9_rel9-0-0_hc.sav,health,w9
language,37,Russian (ee),sharew9_rel9-0-0_hc.sav,health,w9
language,38,Spanish or Catalan (eg),sharew9_rel9-0-0_hc.sav,health,w9
language,39,Catalan (eg),sharew9_rel9-0-0_hc.sav,health,w9
language,40,Spanish (eg),sharew9_rel9-0-0_hc.sav,health,w9
language,41,French (lu),sharew9_rel9-0-0_hc.sav,health,w9
language,42,German (lu),sharew9_rel9-0-0_hc.sav,health,w9
language,43,Portuguese (lu),sharew9_rel9-0-0_hc.sav,health,w9
language,44,French or German (lu),sharew9_rel9-0-0_hc.sav,health,w9
language,45,French or German or Portuguese (lu),sharew9_rel9-0-0_hc.sav,health,w9
language,47,Croatian,sharew9_rel9-0-0_hc.sav,health,w9
language,48,Lithuanian,sharew9_rel9-0-0_hc.sav,health,w9
language,51,Bulgarian,sharew9_rel9-0-0_hc.sav,health,w9
language,53,Greek (cy),sharew9_rel9-0-0_hc.sav,health,w9
language,55,Finnish,sharew9_rel9-0-0_hc.sav,health,w9
language,56,Swedish (fi),sharew9_rel9-0-0_hc.sav,health,w9
language,57,Latvian,sharew9_rel9-0-0_hc.sav,health,w9
language,58,Russian (lv),sharew9_rel9-0-0_hc.sav,health,w9
language,59,Maltese,sharew9_rel9-0-0_hc.sav,health,w9
language,60,English (mt),sharew9_rel9-0-0_hc.sav,health,w9
language,61,Romanian,sharew9_rel9-0-0_hc.sav,health,w9
language,63,Slovakian,sharew9_rel9-0-0_hc.sav,health,w9
language,65,Catalan (es),sharew9_rel9-0-0_hc.sav,health,w9
adl,-2,Refusal,sharew9_rel9-0-0_gv_health.sav,health,w9
adl,-1,Don't know,sharew9_rel9-0-0_gv_health.sav,health,w9
adl2,-2,Refusal,sharew9_rel9-0-0_gv_health.sav,health,w9
adl2,-1,Don't know,sharew9_rel9-0-0_gv_health.sav,health,w9
adl2,0,No adl limitations,sharew9_rel9-0-0_gv_health.sav,health,w9
adl2,1,1+ adl limitations,sharew9_rel9-0-0_gv_health.sav,health,w9
bmi,-3,Implausible/ suspected wrong,sharew9_rel9-0-0_gv_health.sav,health,w9
bmi,-2,Refusal,sharew9_rel9-0-0_gv_health.sav,health,w9
bmi,-1,Don't know,sharew9_rel9-0-0_gv_health.sav,health,w9
bmi2,-3,Implausible/suspected wrong,sharew9_rel9-0-0_gv_health.sav,health,w9
bmi2,-2,Refusal,sharew9_rel9-0-0_gv_health.sav,health,w9
bmi2,-1,Don't know,sharew9_rel9-0-0_gv_health.sav,health,w9
bmi2,1,Below 18.5 - underweight,sharew9_rel9-0-0_gv_health.sav,health,w9
bmi2,2,18.5-24.9 - normal,sharew9_rel9-0-0_gv_health.sav,health,w9
bmi2,3,25-29.9 - overweight,sharew9_rel9-0-0_gv_health.sav,health,w9
bmi2,4,30 and above - obese,sharew9_rel9-0-0_gv_health.sav,health,w9
casp,-2,Refusal,sharew9_rel9-0-0_gv_health.sav,health,w9
casp,-1,Don't know,sharew9_rel9-0-0_gv_health.sav,health,w9
chronic2w9,-2,Refusal,sharew9_rel9-0-0_gv_health.sav,health,w9
chronic2w9,-1,Don't know,sharew9_rel9-0-0_gv_health.sav,health,w9
chronic2w9,0,Less than 2 diseases,sharew9_rel9-0-0_gv_health.sav,health,w9
chronic2w9,1,2+ chronic diseases,sharew9_rel9-0-0_gv_health.sav,health,w9
chronicw9,-2,Refusal,sharew9_rel9-0-0_gv_health.sav,health,w9
chronicw9,-1,Don't know,sharew9_rel9-0-0_gv_health.sav,health,w9
euro1,-2,Refusal,sharew9_rel9-0-0_gv_health.sav,health,w9
euro1,-1,Don't know,sharew9_rel9-0-0_gv_health.sav,health,w9
euro1,0,Not selected,sharew9_rel9-0-0_gv_health.sav,health,w9
euro1,1,Selected,sharew9_rel9-0-0_gv_health.sav,health,w9
euro2,-2,Refusal,sharew9_rel9-0-0_gv_health.sav,health,w9
euro2,-1,Don't know,sharew9_rel9-0-0_gv_health.sav,health,w9
euro2,0,Not selected,sharew9_rel9-0-0_gv_health.sav,health,w9
euro2,1,Selected,sharew9_rel9-0-0_gv_health.sav,health,w9
euro3,-2,Refusal,sharew9_rel9-0-0_gv_health.sav,health,w9
euro3,-1,Don't know,sharew9_rel9-0-0_gv_health.sav,health,w9
euro3,0,Not selected,sharew9_rel9-0-0_gv_health.sav,health,w9
euro3,1,Selected,sharew9_rel9-0-0_gv_health.sav,health,w9
euro4,-2,Refusal,sharew9_rel9-0-0_gv_health.sav,health,w9
euro4,-1,Don't know,sharew9_rel9-0-0_gv_health.sav,health,w9
euro4,0,Not selected,sharew9_rel9-0-0_gv_health.sav,health,w9
euro4,1,Selected,sharew9_rel9-0-0_gv_health.sav,health,w9
euro5,-2,Refusal,sharew9_rel9-0-0_gv_health.sav,health,w9
euro5,-1,Don't know,sharew9_rel9-0-0_gv_health.sav,health,w9
euro5,0,Not selected,sharew9_rel9-0-0_gv_health.sav,health,w9
euro5,1,Selected,sharew9_rel9-0-0_gv_health.sav,health,w9
euro6,-2,Refusal,sharew9_rel9-0-0_gv_health.sav,health,w9
euro6,-1,Don't know,sharew9_rel9-0-0_gv_health.sav,health,w9
euro6,0,Not selected,sharew9_rel9-0-0_gv_health.sav,health,w9
euro6,1,Selected,sharew9_rel9-0-0_gv_health.sav,health,w9
euro7,-2,Refusal,sharew9_rel9-0-0_gv_health.sav,health,w9
euro7,-1,Don't know,sharew9_rel9-0-0_gv_health.sav,health,w9
euro7,0,Not selected,sharew9_rel9-0-0_gv_health.sav,health,w9
euro7,1,Selected,sharew9_rel9-0-0_gv_health.sav,health,w9
euro8,-2,Refusal,sharew9_rel9-0-0_gv_health.sav,health,w9
euro8,-1,Don't know,sharew9_rel9-0-0_gv_health.sav,health,w9
euro8,0,Not selected,sharew9_rel9-0-0_gv_health.sav,health,w9
euro8,1,Selected,sharew9_rel9-0-0_gv_health.sav,health,w9
euro9,-2,Refusal,sharew9_rel9-0-0_gv_health.sav,health,w9
euro9,-1,Don't know,sharew9_rel9-0-0_gv_health.sav,health,w9
euro9,0,Not selected,sharew9_rel9-0-0_gv_health.sav,health,w9
euro9,1,Selected,sharew9_rel9-0-0_gv_health.sav,health,w9
euro10,-2,Refusal,sharew9_rel9-0-0_gv_health.sav,health,w9
euro10,-1,Don't know,sharew9_rel9-0-0_gv_health.sav,health,w9
euro10,0,Not selected,sharew9_rel9-0-0_gv_health.sav,health,w9
euro10,1,Selected,sharew9_rel9-0-0_gv_health.sav,health,w9
euro11,-2,Refusal,sharew9_rel9-0-0_gv_health.sav,health,w9
euro11,-1,Don't know,sharew9_rel9-0-0_gv_health.sav,health,w9
euro11,0,Not selected,sharew9_rel9-0-0_gv_health.sav,health,w9
euro11,1,Selected,sharew9_rel9-0-0_gv_health.sav,health,w9
euro12,-2,Refusal,sharew9_rel9-0-0_gv_health.sav,health,w9
euro12,-1,Don't know,sharew9_rel9-0-0_gv_health.sav,health,w9
euro12,0,Not selected,sharew9_rel9-0-0_gv_health.sav,health,w9
euro12,1,Selected,sharew9_rel9-0-0_gv_health.sav,health,w9
eurod,-2,Refusal,sharew9_rel9-0-0_gv_health.sav,health,w9
eurod,-1,Don't know,sharew9_rel9-0-0_gv_health.sav,health,w9
eurod,0,Not depressed,sharew9_rel9-0-0_gv_health.sav,health,w9
eurod,12,Very depressed,sharew9_rel9-0-0_gv_health.sav,health,w9
eurodcat,-2,Refusal,sharew9_rel9-0-0_gv_health.sav,health,w9
eurodcat,-1,Don't know,sharew9_rel9-0-0_gv_health.sav,health,w9
eurodcat,0,No,sharew9_rel9-0-0_gv_health.sav,health,w9
eurodcat,1,Yes,sharew9_rel9-0-0_gv_health.sav,health,w9
gali,-2,Refusal,sharew9_rel9-0-0_gv_health.sav,health,w9
gali,-1,Don't know,sharew9_rel9-0-0_gv_health.sav,health,w9
gali,0,Not limited,sharew9_rel9-0-0_gv_health.sav,health,w9
gali,1,Limited,sharew9_rel9-0-0_gv_health.sav,health,w9
iadl,-2,Refusal,sharew9_rel9-0-0_gv_health.sav,health,w9
iadl,-1,Don't know,sharew9_rel9-0-0_gv_health.sav,health,w9
iadl2,-2,Refusal,sharew9_rel9-0-0_gv_health.sav,health,w9
iadl2,-1,Don't know,sharew9_rel9-0-0_gv_health.sav,health,w9
iadl2,0,No iadl limitations,sharew9_rel9-0-0_gv_health.sav,health,w9
iadl2,1,1+ iadl limitations,sharew9_rel9-0-0_gv_health.sav,health,w9
loneliness,-2,Refusal,sharew9_rel9-0-0_gv_health.sav,health,w9
loneliness,-1,Don't know,sharew9_rel9-0-0_gv_health.sav,health,w9
loneliness,3,Not lonely,sharew9_rel9-0-0_gv_health.sav,health,w9
loneliness,9,Very lonely,sharew9_rel9-0-0_gv_health.sav,health,w9
maxgrip,-2,Refusal,sharew9_rel9-0-0_gv_health.sav,health,w9
maxgrip,-1,Don't know,sharew9_rel9-0-0_gv_health.sav,health,w9
mobilit2,-2,Refusal,sharew9_rel9-0-0_gv_health.sav,health,w9
mobilit2,-1,Don't know,sharew9_rel9-0-0_gv_health.sav,health,w9
mobilit2,0,0,sharew9_rel9-0-0_gv_health.sav,health,w9
mobilit2,1,1+,sharew9_rel9-0-0_gv_health.sav,health,w9
mobilit3,-2,Refusal,sharew9_rel9-0-0_gv_health.sav,health,w9
mobilit3,-1,Don't know,sharew9_rel9-0-0_gv_health.sav,health,w9
mobilit3,0,0-2 limitations,sharew9_rel9-0-0_gv_health.sav,health,w9
mobilit3,1,3+ limitations,sharew9_rel9-0-0_gv_health.sav,health,w9
mobility,-2,Refusal,sharew9_rel9-0-0_gv_health.sav,health,w9
mobility,-1,Don't know,sharew9_rel9-0-0_gv_health.sav,health,w9
numeracy,-2,Refusal,sharew9_rel9-0-0_gv_health.sav,health,w9
numeracy,-1,Don't know,sharew9_rel9-0-0_gv_health.sav,health,w9
numeracy,1,Bad,sharew9_rel9-0-0_gv_health.sav,health,w9
numeracy,5,Good,sharew9_rel9-0-0_gv_health.sav,health,w9
numeracy2,-2,Refusal,sharew9_rel9-0-0_gv_health.sav,health,w9
numeracy2,-1,Don't know,sharew9_rel9-0-0_gv_health.sav,health,w9
numeracy2,0,Bad,sharew9_rel9-0-0_gv_health.sav,health,w9
numeracy2,5,Good,sharew9_rel9-0-0_gv_health.sav,health,w9
orienti,-2,Refusal,sharew9_rel9-0-0_gv_health.sav,health,w9
orienti,-1,Don't know,sharew9_rel9-0-0_gv_health.sav,health,w9
orienti,0,Bad,sharew9_rel9-0-0_gv_health.sav,health,w9
orienti,4,Good,sharew9_rel9-0-0_gv_health.sav,health,w9
phactiv,-2,Refusal,sharew9_rel9-0-0_gv_health.sav,health,w9
phactiv,-1,Don't know,sharew9_rel9-0-0_gv_health.sav,health,w9
phactiv,0,Other,sharew9_rel9-0-0_gv_health.sav,health,w9
phactiv,1,Never vigorous nor moderate physical activity,sharew9_rel9-0-0_gv_health.sav,health,w9
sphus,-2,Refusal,sharew9_rel9-0-0_gv_health.sav,health,w9
sphus,-1,Don't know,sharew9_rel9-0-0_gv_health.sav,health,w9
sphus,1,Excellent,sharew9_rel9-0-0_gv_health.sav,health,w9
sphus,2,Very good,sharew9_rel9-0-0_gv_health.sav,health,w9
sphus,3,Good,sharew9_rel9-0-0_gv_health.sav,health,w9
sphus,4,Fair,sharew9_rel9-0-0_gv_health.sav,health,w9
sphus,5,Poor,sharew9_rel9-0-0_gv_health.sav,health,w9
sphus2,-2,Refusal,sharew9_rel9-0-0_gv_health.sav,health,w9
sphus2,-1,Don't know,sharew9_rel9-0-0_gv_health.sav,health,w9
sphus2,0,Very good/excellent,sharew9_rel9-0-0_gv_health.sav,health,w9
sphus2,1,Less than very good,sharew9_rel9-0-0_gv_health.sav,health,w9
mh002_,-2,Refusal,sharew9_rel9-0-0_mh.sav,health,w9
mh002_,-1,Don't know,sharew9_rel9-0-0_mh.sav,health,w9
mh002_,1,Yes,sharew9_rel9-0-0_mh.sav,health,w9
mh002_,5,No,sharew9_rel9-0-0_mh.sav,health,w9
mh003_,-2,Refusal,sharew9_rel9-0-0_mh.sav,health,w9
mh003_,-1,Don't know,sharew9_rel9-0-0_mh.sav,health,w9
mh003_,1,Any hopes mentioned,sharew9_rel9-0-0_mh.sav,health,w9
mh003_,2,No hopes mentioned,sharew9_rel9-0-0_mh.sav,health,w9
mh004_,-2,Refusal,sharew9_rel9-0-0_mh.sav,health,w9
mh004_,-1,Don't know,sharew9_rel9-0-0_mh.sav,health,w9
mh004_,1,Any mention of suicidal feelings or wish to be dead,sharew9_rel9-0-0_mh.sav,health,w9
mh004_,2,No such feelings,sharew9_rel9-0-0_mh.sav,health,w9
